Step,Site,State
279,Histone_4,M
279,Histone_5,M
279,Histone_6,M
279,Histone_7,M
279,Histone_8,M
279,Histone_9,U
280,Histone_1,M
280,Histone_10,M
280,Histone_2,M
280,Histone_3,M
280,Histone_4,M
280,Histone_5,M
280,Histone_6,M
280,Histone_7,M
280,Histone_8,M
280,Histone_9,U
281,Histone_1,M
281,Histone_10,M
281,Histone_2,M
281,Histone_3,M
281,Histone_4,M
281,Histone_5,M
281,Histone_6,M
281,Histone_7,M
281,Histone_8,M
281,Histone_9,U
282,Histone_1,M
282,Histone_10,M
282,Histone_2,M
282,Histone_3,M
282,Histone_4,M
282,Histone_5,M
282,Histone_6,M
282,Histone_7,M
282,Histone_8,U
282,Histone_9,U
283,Histone_1,M
283,Histone_10,M
283,Histone_2,M
283,Histone_3,M
283,Histone_4,M
283,Histone_5,M
283,Histone_6,M
283,Histone_7,M
283,Histone_8,U
283,Histone_9,U
284,Histone_1,M
284,Histone_10,M
284,Histone_2,M
284,Histone_3,M
284,Histone_4,M
284,Histone_5,M
284,Histone_6,M
284,Histone_7,M
284,Histone_8,U
284,Histone_9,U
285,Histone_1,M
285,Histone_10,M
285,Histone_2,M
285,Histone_3,M
285,Histone_4,M
285,Histone_5,M
285,Histone_6,M
285,Histone_7,M
285,Histone_8,M
285,Histone_9,U
286,Histone_1,M
286,Histone_10,M
286,Histone_2,M
286,Histone_3,M
286,Histone_4,M
286,Histone_5,M
286,Histone_6,M
286,Histone_7,M
286,Histone_8,M
286,Histone_9,U
287,Histone_1,M
287,Histone_10,M
287,Histone_2,M
287,Histone_3,M
287,Histone_4,M
287,Histone_5,M
287,Histone_6,M
287,Histone_7,M
287,Histone_8,M
287,Histone_9,U
288,Histone_1,M
288,Histone_10,M
288,Histone_2,M
288,Histone_3,M
288,Histone_4,M
288,Histone_5,M
288,Histone_6,M
288,Histone_7,M
288,Histone_8,M
288,Histone_9,U
289,Histone_1,M
289,Histone_10,M
289,Histone_2,M
289,Histone_3,M
289,Histone_4,M
289,Histone_5,M
289,Histone_6,M
289,Histone_7,M
289,Histone_8,M
289,Histone_9,U
290,Histone_1,M
290,Histone_10,M
290,Histone_2,M
290,Histone_3,U
290,Histone_4,M
290,Histone_5,M
290,Histone_6,M
290,Histone_7,M
290,Histone_8,M
290,Histone_9,U
291,Histone_1,M
291,Histone_10,M
291,Histone_2,M
291,Histone_3,M
291,Histone_4,M
291,Histone_5,U
291,Histone_6,M
291,Histone_7,M
291,Histone_8,M
291,Histone_9,U
292,Histone_1,M
292,Histone_10,M
292,Histone_2,M
292,Histone_3,M
292,Histone_4,M
292,Histone_5,M
292,Histone_6,U
292,Histone_7,M
292,Histone_8,M
292,Histone_9,U
293,Histone_1,M
293,Histone_10,M
293,Histone_2,M
293,Histone_3,M
293,Histone_4,M
293,Histone_5,M
293,Histone_6,M
293,Histone_7,M
293,Histone_8,M
293,Histone_9,U
294,Histone_1,M
294,Histone_10,M
294,Histone_2,M
294,Histone_3,M
294,Histone_4,U
294,Histone_5,M
294,Histone_6,M
294,Histone_7,M
294,Histone_8,M
294,Histone_9,U
295,Histone_1,M
295,Histone_10,M
295,Histone_2,M
295,Histone_3,M
295,Histone_4,M
295,Histone_5,M
295,Histone_6,M
295,Histone_7,M
295,Histone_8,M
295,Histone_9,U
296,Histone_1,M
296,Histone_10,M
296,Histone_2,M
296,Histone_3,M
296,Histone_4,M
296,Histone_5,M
296,Histone_6,M
296,Histone_7,M
296,Histone_8,M
296,Histone_9,U
297,Histone_1,M
297,Histone_10,M
297,Histone_2,M
297,Histone_3,M
297,Histone_4,M
297,Histone_5,M
297,Histone_6,M
297,Histone_7,M
297,Histone_8,M
297,Histone_9,U
298,Histone_1,M
298,Histone_10,M
298,Histone_2,M
298,Histone_3,M
298,Histone_4,M
298,Histone_5,M
298,Histone_6,M
298,Histone_7,M
298,Histone_8,M
298,Histone_9,U
299,Histone_1,M
299,Histone_10,M
299,Histone_2,M
299,Histone_3,M
299,Histone_4,M
299,Histone_5,M
299,Histone_6,M
299,Histone_7,M
299,Histone_8,M
299,Histone_9,M
300,Histone_1,M
300,Histone_10,M
300,Histone_2,M
300,Histone_3,M
300,Histone_4,M
300,Histone_5,M
300,Histone_6,M
300,Histone_7,M
300,Histone_8,M
300,Histone_9,M
301,Histone_1,M
301,Histone_10,M
301,Histone_2,M
301,Histone_3,M
301,Histone_4,M
301,Histone_5,M
301,Histone_6,M
301,Histone_7,M
301,Histone_8,M
301,Histone_9,M
302,Histone_1,M
302,Histone_10,M
302,Histone_2,M
302,Histone_3,M
302,Histone_4,M
302,Histone_5,M
302,Histone_6,M
302,Histone_7,M
302,Histone_8,M
302,Histone_9,M
303,Histone_1,M
303,Histone_10,M
303,Histone_2,M
303,Histone_3,M
303,Histone_4,M
303,Histone_5,M
303,Histone_6,M
303,Histone_7,M
303,Histone_8,M
303,Histone_9,M
304,Histone_1,U
304,Histone_10,M
304,Histone_2,M
304,Histone_3,U
304,Histone_4,M
304,Histone_5,M
304,Histone_6,M
304,Histone_7,M
304,Histone_8,M
304,Histone_9,M
305,Histone_1,M
305,Histone_10,M
305,Histone_2,M
305,Histone_3,M
305,Histone_4,M
305,Histone_5,M
305,Histone_6,M
305,Histone_7,M
305,Histone_8,M
305,Histone_9,M
306,Histone_1,M
306,Histone_10,M
306,Histone_2,M
306,Histone_3,M
306,Histone_4,M
306,Histone_5,M
306,Histone_6,M
306,Histone_7,M
306,Histone_8,M
306,Histone_9,M
307,Histone_1,M
307,Histone_10,M
307,Histone_2,M
307,Histone_3,M
307,Histone_4,M
307,Histone_5,M
307,Histone_6,M
307,Histone_7,M
307,Histone_8,M
307,Histone_9,M
308,Histone_1,U
308,Histone_10,M
308,Histone_2,M
308,Histone_3,M
308,Histone_4,M
308,Histone_5,M
308,Histone_6,M
308,Histone_7,M
308,Histone_8,M
308,Histone_9,M
309,Histone_1,M
309,Histone_10,M
309,Histone_2,M
309,Histone_3,M
309,Histone_4,M
309,Histone_5,M
309,Histone_6,M
309,Histone_7,M
309,Histone_8,M
309,Histone_9,M
310,Histone_1,M
310,Histone_10,M
310,Histone_2,M
310,Histone_3,M
310,Histone_4,M
310,Histone_5,M
310,Histone_6,M
310,Histone_7,M
310,Histone_8,M
310,Histone_9,M
311,Histone_1,M
311,Histone_10,M
311,Histone_2,M
311,Histone_3,M
311,Histone_4,M
311,Histone_5,M
311,Histone_6,M
311,Histone_7,M
311,Histone_8,M
311,Histone_9,M
312,Histone_1,M
312,Histone_10,M
312,Histone_2,M
312,Histone_3,M
312,Histone_4,M
312,Histone_5,M
312,Histone_6,M
312,Histone_7,M
312,Histone_8,M
312,Histone_9,M
313,Histone_1,M
313,Histone_10,M
313,Histone_2,M
313,Histone_3,M
313,Histone_4,M
313,Histone_5,M
313,Histone_6,M
313,Histone_7,M
313,Histone_8,M
313,Histone_9,M
314,Histone_1,M
314,Histone_10,M
314,Histone_2,M
314,Histone_3,M
314,Histone_4,M
314,Histone_5,M
314,Histone_6,M
314,Histone_7,M
314,Histone_8,M
314,Histone_9,M
315,Histone_1,M
315,Histone_10,M
315,Histone_2,M
315,Histone_3,M
315,Histone_4,M
315,Histone_5,M
315,Histone_6,M
315,Histone_7,M
315,Histone_8,M
315,Histone_9,M
316,Histone_1,M
316,Histone_10,M
316,Histone_2,M
316,Histone_3,M
316,Histone_4,M
316,Histone_5,M
316,Histone_6,M
316,Histone_7,M
316,Histone_8,M
316,Histone_9,M
317,Histone_1,M
317,Histone_10,M
317,Histone_2,M
317,Histone_3,M
317,Histone_4,M
317,Histone_5,M
317,Histone_6,M
317,Histone_7,M
317,Histone_8,M
317,Histone_9,M
318,Histone_1,M
318,Histone_10,M
318,Histone_2,M
318,Histone_3,M
318,Histone_4,M
318,Histone_5,M
318,Histone_6,M
318,Histone_7,M
318,Histone_8,M
318,Histone_9,M
319,Histone_1,M
319,Histone_10,U
319,Histone_2,M
319,Histone_3,M
319,Histone_4,M
319,Histone_5,M
319,Histone_6,M
319,Histone_7,M
319,Histone_8,M
319,Histone_9,M
320,Histone_1,U
320,Histone_10,M
320,Histone_2,M
320,Histone_3,M
320,Histone_4,M
320,Histone_5,M
320,Histone_6,M
320,Histone_7,M
320,Histone_8,M
320,Histone_9,M
321,Histone_1,M
321,Histone_10,M
321,Histone_2,M
321,Histone_3,M
321,Histone_4,M
321,Histone_5,M
321,Histone_6,M
321,Histone_7,M
321,Histone_8,M
321,Histone_9,M
322,Histone_1,M
322,Histone_10,M
322,Histone_2,M
322,Histone_3,M
322,Histone_4,M
322,Histone_5,U
322,Histone_6,M
322,Histone_7,M
322,Histone_8,M
322,Histone_9,M
323,Histone_1,M
323,Histone_10,M
323,Histone_2,M
323,Histone_3,M
323,Histone_4,M
323,Histone_5,M
323,Histone_6,M
323,Histone_7,M
323,Histone_8,M
323,Histone_9,M
324,Histone_1,M
324,Histone_10,M
324,Histone_2,M
324,Histone_3,M
324,Histone_4,M
324,Histone_5,M
324,Histone_6,M
324,Histone_7,M
324,Histone_8,M
324,Histone_9,M
325,Histone_1,M
325,Histone_10,M
325,Histone_2,M
325,Histone_3,M
325,Histone_4,M
325,Histone_5,M
325,Histone_6,M
325,Histone_7,M
325,Histone_8,M
325,Histone_9,U
326,Histone_1,M
326,Histone_10,M
326,Histone_2,M
326,Histone_3,M
326,Histone_4,M
326,Histone_5,M
326,Histone_6,M
326,Histone_7,M
326,Histone_8,M
326,Histone_9,U
327,Histone_1,M
327,Histone_10,M
327,Histone_2,M
327,Histone_3,M
327,Histone_4,M
327,Histone_5,M
327,Histone_6,M
327,Histone_7,M
327,Histone_8,M
327,Histone_9,U
328,Histone_1,M
328,Histone_10,M
328,Histone_2,M
328,Histone_3,M
328,Histone_4,M
328,Histone_5,M
328,Histone_6,M
328,Histone_7,M
328,Histone_8,M
328,Histone_9,M
329,Histone_1,M
329,Histone_10,M
329,Histone_2,M
329,Histone_3,M
329,Histone_4,M
329,Histone_5,M
329,Histone_6,U
329,Histone_7,M
329,Histone_8,M
329,Histone_9,M
330,Histone_1,M
330,Histone_10,M
330,Histone_2,M
330,Histone_3,M
330,Histone_4,M
330,Histone_5,M
330,Histone_6,M
330,Histone_7,M
330,Histone_8,M
330,Histone_9,M
331,Histone_1,M
331,Histone_10,M
331,Histone_2,M
331,Histone_3,M
331,Histone_4,M
331,Histone_5,M
331,Histone_6,M
331,Histone_7,M
331,Histone_8,M
331,Histone_9,M
332,Histone_1,M
332,Histone_10,M
332,Histone_2,M
332,Histone_3,M
332,Histone_4,M
332,Histone_5,M
332,Histone_6,M
332,Histone_7,M
332,Histone_8,M
332,Histone_9,M
333,Histone_1,M
333,Histone_10,M
333,Histone_2,M
333,Histone_3,M
333,Histone_4,M
333,Histone_5,M
333,Histone_6,M
333,Histone_7,M
333,Histone_8,M
333,Histone_9,U
334,Histone_1,M
334,Histone_10,M
334,Histone_2,M
334,Histone_3,M
334,Histone_4,M
334,Histone_5,U
334,Histone_6,M
334,Histone_7,M
334,Histone_8,M
334,Histone_9,U
335,Histone_1,M
335,Histone_10,M
335,Histone_2,M
335,Histone_3,M
335,Histone_4,M
335,Histone_5,M
335,Histone_6,M
335,Histone_7,M
335,Histone_8,M
335,Histone_9,U
336,Histone_1,M
336,Histone_10,M
336,Histone_2,M
336,Histone_3,M
336,Histone_4,M
336,Histone_5,M
336,Histone_6,M
336,Histone_7,M
336,Histone_8,M
336,Histone_9,U
337,Histone_1,M
337,Histone_10,M
337,Histone_2,M
337,Histone_3,M
337,Histone_4,M
337,Histone_5,M
337,Histone_6,M
337,Histone_7,M
337,Histone_8,M
337,Histone_9,U
338,Histone_1,M
338,Histone_10,M
338,Histone_2,M
338,Histone_3,M
338,Histone_4,M
338,Histone_5,M
338,Histone_6,M
338,Histone_7,M
338,Histone_8,M
338,Histone_9,U
339,Histone_1,M
339,Histone_10,M
339,Histone_2,M
339,Histone_3,M
339,Histone_4,M
339,Histone_5,M
339,Histone_6,M
339,Histone_7,M
339,Histone_8,M
339,Histone_9,U
340,Histone_1,M
340,Histone_10,M
340,Histone_2,M
340,Histone_3,M
340,Histone_4,M
340,Histone_5,M
340,Histone_6,M
340,Histone_7,M
340,Histone_8,M
340,Histone_9,U
341,Histone_1,M
341,Histone_10,M
341,Histone_2,M
341,Histone_3,M
341,Histone_4,M
341,Histone_5,M
341,Histone_6,M
341,Histone_7,M
341,Histone_8,M
341,Histone_9,U
342,Histone_1,M
342,Histone_10,M
342,Histone_2,M
342,Histone_3,M
342,Histone_4,M
342,Histone_5,M
342,Histone_6,M
342,Histone_7,M
342,Histone_8,M
342,Histone_9,U
343,Histone_1,M
343,Histone_10,M
343,Histone_2,M
343,Histone_3,M
343,Histone_4,M
343,Histone_5,M
343,Histone_6,M
343,Histone_7,M
343,Histone_8,M
343,Histone_9,U
344,Histone_1,M
344,Histone_10,M
344,Histone_2,M
344,Histone_3,M
344,Histone_4,M
344,Histone_5,M
344,Histone_6,M
344,Histone_7,M
344,Histone_8,M
344,Histone_9,U
345,Histone_1,M
345,Histone_10,M
345,Histone_2,M
345,Histone_3,M
345,Histone_4,M
345,Histone_5,M
345,Histone_6,M
345,Histone_7,M
345,Histone_8,M
345,Histone_9,U
346,Histone_1,M
346,Histone_10,M
346,Histone_2,M
346,Histone_3,M
346,Histone_4,M
346,Histone_5,M
346,Histone_6,M
346,Histone_7,M
346,Histone_8,M
346,Histone_9,M
347,Histone_1,M
347,Histone_10,M
347,Histone_2,M
347,Histone_3,M
347,Histone_4,M
347,Histone_5,M
347,Histone_6,M
347,Histone_7,M
347,Histone_8,M
347,Histone_9,M
348,Histone_1,M
348,Histone_10,M
348,Histone_2,M
348,Histone_3,M
348,Histone_4,M
348,Histone_5,M
348,Histone_6,M
348,Histone_7,M
348,Histone_8,M
348,Histone_9,M
349,Histone_1,M
349,Histone_10,M
349,Histone_2,M
349,Histone_3,M
349,Histone_4,M
349,Histone_5,M
349,Histone_6,M
349,Histone_7,M
349,Histone_8,M
349,Histone_9,M
350,Histone_1,M
350,Histone_10,M
350,Histone_2,M
350,Histone_3,M
350,Histone_4,M
350,Histone_5,U
350,Histone_6,M
350,Histone_7,M
350,Histone_8,M
350,Histone_9,M
351,Histone_1,M
351,Histone_10,M
351,Histone_2,M
351,Histone_3,M
351,Histone_4,M
351,Histone_5,M
351,Histone_6,M
351,Histone_7,M
351,Histone_8,M
351,Histone_9,M
352,Histone_1,M
352,Histone_10,M
352,Histone_2,M
352,Histone_3,M
352,Histone_4,M
352,Histone_5,M
352,Histone_6,M
352,Histone_7,M
352,Histone_8,M
352,Histone_9,M
353,Histone_1,M
353,Histone_10,M
353,Histone_2,M
353,Histone_3,M
353,Histone_4,M
353,Histone_5,M
353,Histone_6,M
353,Histone_7,M
353,Histone_8,M
353,Histone_9,M
354,Histone_1,M
354,Histone_10,M
354,Histone_2,M
354,Histone_3,M
354,Histone_4,M
354,Histone_5,M
354,Histone_6,M
354,Histone_7,M
354,Histone_8,M
354,Histone_9,M
355,Histone_1,M
355,Histone_10,M
355,Histone_2,M
355,Histone_3,M
355,Histone_4,M
355,Histone_5,M
355,Histone_6,M
355,Histone_7,M
355,Histone_8,M
355,Histone_9,M
356,Histone_1,M
356,Histone_10,M
356,Histone_2,M
356,Histone_3,M
356,Histone_4,M
356,Histone_5,M
356,Histone_6,M
356,Histone_7,M
356,Histone_8,M
356,Histone_9,M
357,Histone_1,M
357,Histone_10,M
357,Histone_2,M
357,Histone_3,M
357,Histone_4,M
357,Histone_5,M
357,Histone_6,M
357,Histone_7,M
357,Histone_8,M
357,Histone_9,M
358,Histone_1,U
358,Histone_10,M
358,Histone_2,M
358,Histone_3,M
358,Histone_4,M
358,Histone_5,M
358,Histone_6,M
358,Histone_7,M
358,Histone_8,M
358,Histone_9,M
359,Histone_1,M
359,Histone_10,M
359,Histone_2,M
359,Histone_3,M
359,Histone_4,M
359,Histone_5,M
359,Histone_6,M
359,Histone_7,M
359,Histone_8,M
359,Histone_9,M
360,Histone_1,M
360,Histone_10,M
360,Histone_2,M
360,Histone_3,M
360,Histone_4,M
360,Histone_5,M
360,Histone_6,M
360,Histone_7,M
360,Histone_8,M
360,Histone_9,M
361,Histone_1,M
361,Histone_10,U
361,Histone_2,M
361,Histone_3,M
361,Histone_4,M
361,Histone_5,M
361,Histone_6,M
361,Histone_7,M
361,Histone_8,M
361,Histone_9,M
362,Histone_1,M
362,Histone_10,M
362,Histone_2,M
362,Histone_3,M
362,Histone_4,M
362,Histone_5,M
362,Histone_6,M
362,Histone_7,M
362,Histone_8,M
362,Histone_9,M
363,Histone_1,M
363,Histone_10,M
363,Histone_2,M
363,Histone_3,M
363,Histone_4,M
363,Histone_5,U
363,Histone_6,M
363,Histone_7,M
363,Histone_8,M
363,Histone_9,M
364,Histone_1,M
364,Histone_10,M
364,Histone_2,M
364,Histone_3,M
364,Histone_4,M
364,Histone_5,M
364,Histone_6,U
364,Histone_7,M
364,Histone_8,M
364,Histone_9,U
365,Histone_1,M
365,Histone_10,M
365,Histone_2,M
365,Histone_3,M
365,Histone_4,M
365,Histone_5,M
365,Histone_6,M
365,Histone_7,M
365,Histone_8,M
365,Histone_9,M
366,Histone_1,M
366,Histone_10,M
366,Histone_2,M
366,Histone_3,M
366,Histone_4,M
366,Histone_5,M
366,Histone_6,M
366,Histone_7,M
366,Histone_8,M
366,Histone_9,M
367,Histone_1,M
367,Histone_10,M
367,Histone_2,M
367,Histone_3,M
367,Histone_4,M
367,Histone_5,M
367,Histone_6,U
367,Histone_7,M
367,Histone_8,M
367,Histone_9,M
368,Histone_1,M
368,Histone_10,M
368,Histone_2,M
368,Histone_3,M
368,Histone_4,M
368,Histone_5,M
368,Histone_6,M
368,Histone_7,M
368,Histone_8,M
368,Histone_9,M
369,Histone_1,M
369,Histone_10,M
369,Histone_2,M
369,Histone_3,M
369,Histone_4,M
369,Histone_5,M
369,Histone_6,M
369,Histone_7,M
369,Histone_8,M
369,Histone_9,M
370,Histone_1,M
370,Histone_10,M
370,Histone_2,M
370,Histone_3,M
370,Histone_4,M
370,Histone_5,M
370,Histone_6,M
370,Histone_7,M
370,Histone_8,M
370,Histone_9,M
371,Histone_1,M
371,Histone_10,M
371,Histone_2,M
371,Histone_3,M
371,Histone_4,M
371,Histone_5,M
371,Histone_6,M
371,Histone_7,M
371,Histone_8,M
371,Histone_9,M
372,Histone_1,M
372,Histone_10,M
372,Histone_2,M
372,Histone_3,M
372,Histone_4,M
372,Histone_5,M
372,Histone_6,M
372,Histone_7,M
372,Histone_8,M
372,Histone_9,M
373,Histone_1,M
373,Histone_10,M
373,Histone_2,M
373,Histone_3,M
373,Histone_4,M
373,Histone_5,M
373,Histone_6,M
373,Histone_7,M
373,Histone_8,M
373,Histone_9,M
374,Histone_1,M
374,Histone_10,M
374,Histone_2,M
374,Histone_3,M
374,Histone_4,M
374,Histone_5,M
374,Histone_6,M
374,Histone_7,M
374,Histone_8,M
374,Histone_9,M
375,Histone_1,M
375,Histone_10,M
375,Histone_2,M
375,Histone_3,M
375,Histone_4,U
375,Histone_5,M
375,Histone_6,M
375,Histone_7,M
375,Histone_8,M
375,Histone_9,M
376,Histone_1,M
376,Histone_10,M
376,Histone_2,M
376,Histone_3,M
376,Histone_4,M
376,Histone_5,M
376,Histone_6,M
376,Histone_7,M
376,Histone_8,M
376,Histone_9,M
377,Histone_1,M
377,Histone_10,M
377,Histone_2,M
377,Histone_3,M
377,Histone_4,M
377,Histone_5,M
377,Histone_6,M
377,Histone_7,M
377,Histone_8,M
377,Histone_9,M
378,Histone_1,M
378,Histone_10,M
378,Histone_2,M
378,Histone_3,M
378,Histone_4,U
378,Histone_5,M
378,Histone_6,U
378,Histone_7,M
378,Histone_8,M
378,Histone_9,M
379,Histone_1,M
379,Histone_10,M
379,Histone_2,M
379,Histone_3,M
379,Histone_4,M
379,Histone_5,M
379,Histone_6,M
379,Histone_7,M
379,Histone_8,M
379,Histone_9,M
380,Histone_1,M
380,Histone_10,M
380,Histone_2,M
380,Histone_3,M
380,Histone_4,M
380,Histone_5,M
380,Histone_6,M
380,Histone_7,U
380,Histone_8,M
380,Histone_9,M
381,Histone_1,M
381,Histone_10,M
381,Histone_2,M
381,Histone_3,M
381,Histone_4,M
381,Histone_5,U
381,Histone_6,M
381,Histone_7,M
381,Histone_8,M
381,Histone_9,M
382,Histone_1,M
382,Histone_10,M
382,Histone_2,M
382,Histone_3,M
382,Histone_4,M
382,Histone_5,M
382,Histone_6,M
382,Histone_7,M
382,Histone_8,M
382,Histone_9,M
383,Histone_1,M
383,Histone_10,M
383,Histone_2,M
383,Histone_3,M
383,Histone_4,M
383,Histone_5,M
383,Histone_6,M
383,Histone_7,M
383,Histone_8,M
383,Histone_9,M
384,Histone_1,M
384,Histone_10,M
384,Histone_2,M
384,Histone_3,M
384,Histone_4,M
384,Histone_5,M
384,Histone_6,M
384,Histone_7,M
384,Histone_8,M
384,Histone_9,M
385,Histone_1,M
385,Histone_10,M
385,Histone_2,M
385,Histone_3,M
385,Histone_4,M
385,Histone_5,M
385,Histone_6,M
385,Histone_7,M
385,Histone_8,M
385,Histone_9,M
386,Histone_1,M
386,Histone_10,M
386,Histone_2,M
386,Histone_3,M
386,Histone_4,M
386,Histone_5,M
386,Histone_6,M
386,Histone_7,M
386,Histone_8,M
386,Histone_9,M
387,Histone_1,M
387,Histone_10,M
387,Histone_2,M
387,Histone_3,M
387,Histone_4,M
387,Histone_5,M
387,Histone_6,M
387,Histone_7,M
387,Histone_8,M
387,Histone_9,M
388,Histone_1,M
388,Histone_10,M
388,Histone_2,M
388,Histone_3,M
388,Histone_4,M
388,Histone_5,M
388,Histone_6,M
388,Histone_7,M
388,Histone_8,M
388,Histone_9,M
389,Histone_1,M
389,Histone_10,M
389,Histone_2,M
389,Histone_3,M
389,Histone_4,M
389,Histone_5,M
389,Histone_6,M
389,Histone_7,M
389,Histone_8,M
389,Histone_9,M
390,Histone_1,M
390,Histone_10,M
390,Histone_2,M
390,Histone_3,M
390,Histone_4,M
390,Histone_5,M
390,Histone_6,M
390,Histone_7,M
390,Histone_8,M
390,Histone_9,M
391,Histone_1,M
391,Histone_10,M
391,Histone_2,M
391,Histone_3,M
391,Histone_4,U
391,Histone_5,M
391,Histone_6,M
391,Histone_7,M
391,Histone_8,M
391,Histone_9,M
392,Histone_1,M
392,Histone_10,M
392,Histone_2,M
392,Histone_3,M
392,Histone_4,M
392,Histone_5,M
392,Histone_6,M
392,Histone_7,M
392,Histone_8,M
392,Histone_9,M
393,Histone_1,M
393,Histone_10,M
393,Histone_2,M
393,Histone_3,M
393,Histone_4,M
393,Histone_5,M
393,Histone_6,M
393,Histone_7,M
393,Histone_8,M
393,Histone_9,M
394,Histone_1,M
394,Histone_10,M
394,Histone_2,M
394,Histone_3,M
394,Histone_4,M
394,Histone_5,M
394,Histone_6,M
394,Histone_7,M
394,Histone_8,M
394,Histone_9,M
395,Histone_1,M
395,Histone_10,M
395,Histone_2,M
395,Histone_3,M
395,Histone_4,M
395,Histone_5,M
395,Histone_6,M
395,Histone_7,M
395,Histone_8,M
395,Histone_9,M
396,Histone_1,M
396,Histone_10,M
396,Histone_2,M
396,Histone_3,M
396,Histone_4,M
396,Histone_5,M
396,Histone_6,M
396,Histone_7,M
396,Histone_8,M
396,Histone_9,M
397,Histone_1,M
397,Histone_10,M
397,Histone_2,M
397,Histone_3,M
397,Histone_4,M
397,Histone_5,M
397,Histone_6,M
397,Histone_7,M
397,Histone_8,M
397,Histone_9,M
398,Histone_1,M
398,Histone_10,M
398,Histone_2,M
398,Histone_3,M
398,Histone_4,M
398,Histone_5,M
398,Histone_6,M
398,Histone_7,M
398,Histone_8,M
398,Histone_9,M
399,Histone_1,M
399,Histone_10,M
399,Histone_2,M
399,Histone_3,M
399,Histone_4,M
399,Histone_5,M
399,Histone_6,M
399,Histone_7,M
399,Histone_8,M
399,Histone_9,M
400,Histone_1,M
400,Histone_10,M
400,Histone_2,M
400,Histone_3,M
400,Histone_4,M
400,Histone_5,M
400,Histone_6,M
400,Histone_7,M
400,Histone_8,M
400,Histone_9,M
401,Histone_1,M
401,Histone_10,M
401,Histone_2,M
401,Histone_3,M
401,Histone_4,M
401,Histone_5,M
401,Histone_6,M
401,Histone_7,M
401,Histone_8,M
401,Histone_9,M
402,Histone_1,M
402,Histone_10,M
402,Histone_2,M
402,Histone_3,M
402,Histone_4,M
402,Histone_5,M
402,Histone_6,M
402,Histone_7,M
402,Histone_8,M
402,Histone_9,U
403,Histone_1,M
403,Histone_10,M
403,Histone_2,U
403,Histone_3,M
403,Histone_4,M
403,Histone_5,M
403,Histone_6,M
403,Histone_7,M
403,Histone_8,M
403,Histone_9,U
404,Histone_1,M
404,Histone_10,M
404,Histone_2,M
404,Histone_3,M
404,Histone_4,M
404,Histone_5,M
404,Histone_6,M
404,Histone_7,M
404,Histone_8,M
404,Histone_9,M
405,Histone_1,M
405,Histone_10,M
405,Histone_2,M
405,Histone_3,M
405,Histone_4,M
405,Histone_5,M
405,Histone_6,M
405,Histone_7,M
405,Histone_8,M
405,Histone_9,M
406,Histone_1,M
406,Histone_10,M
406,Histone_2,M
406,Histone_3,M
406,Histone_4,M
406,Histone_5,M
406,Histone_6,M
406,Histone_7,M
406,Histone_8,M
406,Histone_9,M
407,Histone_1,M
407,Histone_10,M
407,Histone_2,M
407,Histone_3,M
407,Histone_4,M
407,Histone_5,M
407,Histone_6,M
407,Histone_7,M
407,Histone_8,M
407,Histone_9,M
408,Histone_1,M
408,Histone_10,M
408,Histone_2,M
408,Histone_3,M
408,Histone_4,M
408,Histone_5,M
408,Histone_6,M
408,Histone_7,M
408,Histone_8,M
408,Histone_9,M
409,Histone_1,M
409,Histone_10,M
409,Histone_2,M
409,Histone_3,M
409,Histone_4,M
409,Histone_5,M
409,Histone_6,U
409,Histone_7,M
409,Histone_8,M
409,Histone_9,M
410,Histone_1,M
410,Histone_10,M
410,Histone_2,M
410,Histone_3,M
410,Histone_4,M
410,Histone_5,M
410,Histone_6,M
410,Histone_7,M
410,Histone_8,M
410,Histone_9,M
411,Histone_1,M
411,Histone_10,M
411,Histone_2,M
411,Histone_3,M
411,Histone_4,M
411,Histone_5,M
411,Histone_6,M
411,Histone_7,M
411,Histone_8,M
411,Histone_9,M
412,Histone_1,M
412,Histone_10,M
412,Histone_2,M
412,Histone_3,M
412,Histone_4,M
412,Histone_5,M
412,Histone_6,M
412,Histone_7,M
412,Histone_8,M
412,Histone_9,M
413,Histone_1,M
413,Histone_10,M
413,Histone_2,M
413,Histone_3,M
413,Histone_4,M
413,Histone_5,M
413,Histone_6,M
413,Histone_7,M
413,Histone_8,M
413,Histone_9,M
414,Histone_1,M
414,Histone_10,M
414,Histone_2,M
414,Histone_3,M
414,Histone_4,M
414,Histone_5,M
414,Histone_6,M
414,Histone_7,M
414,Histone_8,M
414,Histone_9,M
415,Histone_1,M
415,Histone_10,M
415,Histone_2,M
415,Histone_3,M
415,Histone_4,M
415,Histone_5,M
415,Histone_6,M
415,Histone_7,M
415,Histone_8,M
415,Histone_9,M
416,Histone_1,M
416,Histone_10,M
416,Histone_2,M
416,Histone_3,M
416,Histone_4,M
416,Histone_5,M
416,Histone_6,M
416,Histone_7,M
416,Histone_8,M
416,Histone_9,M
417,Histone_1,M
417,Histone_10,M
417,Histone_2,U
417,Histone_3,M
417,Histone_4,M
417,Histone_5,M
417,Histone_6,M
417,Histone_7,M
417,Histone_8,M
417,Histone_9,M
418,Histone_1,M
418,Histone_10,M
418,Histone_2,M
418,Histone_3,M
418,Histone_4,M
418,Histone_5,M
418,Histone_6,M
418,Histone_7,M
418,Histone_8,M
418,Histone_9,U
419,Histone_1,M
419,Histone_10,M
419,Histone_2,M
